FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),KUTPO,-732511,-923780,-1020934,-1489790,-2460136,-3578750,-3892508,-5771197,-1211214,-4313236,-7266761,-8366542,-2100437,2145804,-327816,-7563663,-604536,-1614580,-2631882,-15534268,-2154122,-3140304,-3575517
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,KUTPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701930,719715,750627
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,KUTPO,-732511,-923780,-1020934,-1489790,-2460136,-3578750,-3892508,-5771197,-1211214,-4313236,-7266761,-8366542,-2100437,2145804,-327816,-7563663,-604536,-1614580,-2631882,-15534268,-1452192,-2420589,-2824890
4CB,Serbest Nakit Akım,Free Cash Flow,KUTPO,831660,-724,1216040,1386437,2248242,758276,-505073,228337,-3158682,-6681819,-9838831,-10550524,-3915175,-8782259,-7598419,5432623,7933263,4488410,12505658,16434937,5117814,-1986629,-1645083
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,KUTPO,-143155,-159838,-233806,-360053,-186674,-233142,-15852,2689,2906421,6653631,9724728,12828664,2421806,10224149,7210126,-2755234,-5946286,-5811808,-13838064,-14930216,-310317,-749736,-1075934
4CBB,Temettü Ödemeleri,Dividends Paid,KUTPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4CBC,Sermaye Artırımı,Rights Issue,KUTPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,KUTPO,-260263,51924,-601428,-782631,-171285,-350432,-181291,-129156,-77913,-27350,30675,-1376543,0,-2360920,0,0,0,-473540,-779261,0,0,324038,281723
4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,KUTPO,-403417,-107913,-835234,-1142684,-357958,-583574,-197144,-126467,2828508,6626281,9755404,11452121,2421806,7863229,7210126,-2755234,-5946286,-6285349,-14617325,-14930216,-310317,-425698,-794211
4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,KUTPO,428242,-108637,380806,243753,1890284,174702,-702216,101870,-330174,-55538,-83428,901597,-195891,-919030,-388294,2677389,1986977,-1796938,-2111667,1504721,4807497,-2412327,-2439294
4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,KUTPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,KUTPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4CBI,Nakit ve Benzerlerindeki Değişim,Change in Cash & Cash Equivalents,KUTPO,428242,-108637,380806,243753,1890284,174702,-702216,101870,-330174,-55538,-83428,901597,-195891,-919030,-388294,2677389,1986977,-1796938,-2111667,1504721,4807497,-2412327,-2439294
4CBJ,Diğer Nakit ve Nakit Benzerlerindeki Artış,Other Cash & Cash Equivalents Change,KUTPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4CBK,Dönem Başı Nakit Değerler,Cash at the beginning of the Quarter,KUTPO,1390071,1311688,1262139,1209505,1379161,1294430,1260226,1144277,795984,747118,698922,1811869,2745656,2840070,2759213,2731687,3870720,4017387,4230821,4154473,3486574,3574916,3728458
4CBL,Dönem Sonu Nakit,Cash at the End of the Quarter,KUTPO,1818313,1203051,1642945,1453258,3269445,1469132,558010,1246146,465810,691580,615494,2713466,2549765,1357860,1642625,4569418,5350959,1423810,1002429,4382203,7866160,843257,885245
