symbol,date,score,rank,percentile,bucket,signal
SISE,2025-11-17,0.2645314666680425,81,0.27927927927927926,2,HOLD
TLMAN,2025-11-17,0.25905462757536135,82,0.2702702702702703,2,HOLD
ARDYZ,2025-11-17,0.25806243097517584,83,0.26126126126126126,2,HOLD
VESTL,2025-11-17,0.25557990562360305,84,0.25225225225225223,2,HOLD
NTHOL,2025-11-17,0.2533306979701484,85,0.24324324324324326,2,HOLD
ALARK,2025-11-17,0.24866245160673336,86,0.23423423423423423,2,HOLD
SOKM,2025-11-17,0.24707335291727864,87,0.22522522522522523,2,HOLD
TTRAK,2025-11-17,0.24377914353673935,88,0.21621621621621623,2,HOLD
PARSN,2025-11-17,0.24031623004047528,89,0.2072072072072072,2,HOLD
VESBE,2025-11-17,0.2318955190367453,90,0.1981981981981982,1,HOLD
ALKA,2025-11-17,0.22801738524421133,91,0.1891891891891892,1,HOLD
TUPRS,2025-11-17,0.22535318885230982,92,0.18018018018018017,1,HOLD
MIATK,2025-11-17,0.2233554942010178,93,0.17117117117117117,1,HOLD
MGROS,2025-11-17,0.22130407299654653,94,0.16216216216216217,1,HOLD
GOODY,2025-11-17,0.21937783739241795,95,0.15315315315315314,1,HOLD
DOAS,2025-11-17,0.21494915045619997,96,0.14414414414414414,1,HOLD
AKENR,2025-11-17,0.21400753725531696,97,0.13513513513513514,1,SELL
AEFES,2025-11-17,0.2055869643553621,98,0.12612612612612611,1,SELL
PAPIL,2025-11-17,0.20248900783289026,99,0.11711711711711711,1,SELL
AYDEM,2025-11-17,0.20159321608641484,100,0.10810810810810811,1,SELL
BRISA,2025-11-17,0.16925574964082438,101,0.0990990990990991,0,SELL
TMSN,2025-11-17,0.16350799237774524,102,0.09009009009009009,0,SELL
BIMAS,2025-11-17,0.1538618798856652,103,0.08108108108108109,0,SELL
ARCLK,2025-11-17,0.1399342848715582,104,0.07207207207207207,0,SELL
TEKTU,2025-11-17,0.1274749792380229,105,0.06306306306306306,0,SELL
KCHOL,2025-11-17,0.12024464120710288,106,0.05405405405405406,0,SELL
FONET,2025-11-17,0.11957931816433237,107,0.04504504504504504,0,SELL
PETKM,2025-11-17,0.11493115161894375,108,0.036036036036036036,0,SELL
MAGEN,2025-11-17,0.09746445092912932,109,0.02702702702702703,0,SELL
SARKY,2025-11-17,0.09588674146025887,110,0.018018018018018018,0,SELL
AGHOL,2025-11-17,0.0856589016185455,111,0.009009009009009009,0,SELL
