symbol,period,announcement_date,roe,roa,net_margin,debt_to_equity,current_ratio,revenue_growth_yoy,profit_growth_yoy,net_profit,net_sales,total_assets,total_liabilities,total_equity,current_liabilities,current_assets,long_term_liabilities,revenue,operating_profit,ebitda,gross_profit,total_debt
YKBNK,2018/9,2020-02-04 18:12:06,0.0889841260932381,0.009191510016513919,,0.0,,,0.3114527131544823,3586254000.0,,390170276000.0,390170276000.0,40302177000.0,,,,,3823814000.0,,,0
YKBNK,2018/12,2020-02-04 18:12:06,0.11966685347896608,0.013410463863418763,,0.0,,,0.2914558362139642,4667426000.0,,348043591000.0,348043591000.0,39003499000.0,,,,,5079987000.0,,,0
YKBNK,2019/3,2020-02-04 18:12:06,0.03177408973110849,0.0033642657561870825,,0.0,,,-0.002120496958316721,1241410000.0,,368998792000.0,368998792000.0,39069884000.0,,,,,1302705000.0,,,0
YKBNK,2019/6,2020-02-04 18:12:06,0.058287374315799244,0.006137820142275941,,0.0,,,-0.04462753800533499,2360947000.0,,384655618000.0,384655618000.0,40505290000.0,,,,,2361873000.0,,,0
YKBNK,2019/9,2020-02-04 18:12:06,0.08298907510559299,0.008938906157877739,,0.0,,,-0.0695751053885196,3336740000.0,,373282809000.0,373282809000.0,40206979000.0,,,,,3383499000.0,,,0
YKBNK,2019/12,2020-02-04 18:12:06,0.08740628927299428,0.009290577469883307,,0.0,,,-0.22868407554827863,3600060000.0,,387495827000.0,387495827000.0,41187654000.0,,,,,3558006000.0,,,0
YKBNK,2020/3,2020-04-30 18:12:16,0.026929214364717787,0.0027396255127384826,,0.0,,,-0.09019340910738595,1129443000.0,,412261820000.0,412261820000.0,41941179000.0,,,,,1177603000.0,,,0
YKBNK,2020/6,2020-07-29 18:11:59,0.05577150647415714,0.0058566738341230785,,0.0,,,0.04228260947831527,2460774000.0,,420165792000.0,420165792000.0,44122423000.0,,,,,2592516000.0,,,0
YKBNK,2020/9,2020-10-26 18:12:08,0.09234637965985475,0.009207227917367937,,0.0,,,0.29300814567512,4314432000.0,,468591854000.0,468591854000.0,46720099000.0,,,,,4649584000.0,,,0
YKBNK,2020/12,2021-02-03 18:12:06,0.10679227358588725,0.011049779547074328,,0.0,,,0.41095370632711675,5079518000.0,,459694058000.0,459694058000.0,47564471000.0,,,,,5668336000.0,,,0
YKBNK,2021/3,2021-04-30 18:12:10,0.028616080911826016,0.0028773919363175105,,0.0,,,0.28623489631614873,1452729000.0,,504876997000.0,504876997000.0,50766176000.0,,,,,1380147000.0,,,0
YKBNK,2021/6,2021-07-30 18:12:11,0.07031545913463098,0.007073589494501835,,0.0,,,0.4976442371383963,3685364000.0,,521003375000.0,521003375000.0,52411860000.0,,,,,3873601000.0,,,0
YKBNK,2021/9,2021-11-01 18:11:19,0.12428947532287994,0.012400547895317322,,0.0,,,0.606721348256271,6932090000.0,,559014816000.0,559014816000.0,55773749000.0,,,,,7764990000.0,,,0
YKBNK,2021/12,2022-02-03 18:12:13,0.16523421001056357,0.014237497905146125,,0.0,,,1.0651089335641688,10489758000.0,,736769766000.0,736769766000.0,63484178000.0,,,,,12192628000.0,,,0
YKBNK,2022/3,2022-04-29 18:12:11,0.0929254551101096,0.008898640113279243,,0.0,,,3.9964225949919086,7258448000.0,,815680588000.0,815680588000.0,78110438000.0,,,,,8879834000.0,,,0
YKBNK,2022/6,2022-07-26 18:12:11,0.20312024981094023,0.020624035108044867,,0.0,,,4.204570566163885,19180737000.0,,930018636000.0,930018636000.0,94430452000.0,,,,,22861346000.0,,,0
YKBNK,2022/9,2022-10-31 18:16:23,0.31386670485218704,0.03429070711467868,,0.0,,,4.094487809592778,35315448000.0,,1029883924000.0,1029883924000.0,112517344000.0,,,,,43167089000.0,,,0
YKBNK,2022/12,2023-02-02 18:16:18,0.41775857047710613,0.04759948918863571,,0.0,,,4.028208372395245,52744689000.0,,1108093593000.0,1108093593000.0,126256390000.0,,,,,65210590000.0,,,0
YKBNK,2023/3,2023-04-28 18:17:20,0.09617881960040146,0.010827018171249599,,0.0,,,0.7414501006275722,12640225000.0,,1167470563000.0,1167470563000.0,131424206000.0,,,,,13660473000.0,,,0
YKBNK,2023/6,2023-07-24 08:04:19,0.17319454905723458,0.017498921750503608,,0.0,,,0.25732765117419626,24116471000.0,,1378168972000.0,1378168972000.0,139244977000.0,,,,,26592042000.0,,,0
YKBNK,2023/9,2023-10-24 08:04:11,0.30025356653344437,0.031123806922297156,,0.0,,,0.37906232989030747,48702204000.0,,1564789427000.0,1564789427000.0,162203582000.0,,,,,56872967000.0,,,0
YKBNK,2023/12,2024-02-02 08:04:09,0.3802530054801149,0.03911586092859279,,0.0,,,0.2893968528281587,68008836000.0,,1738651135000.0,1738651135000.0,178851541000.0,,,,,74336106000.0,,,0
YKBNK,2024/3,2024-05-02 08:04:26,0.057047948652079426,0.005123361224407087,,0.0,,,-0.18499172285303467,10301888000.0,,2010767453000.0,2010767453000.0,180582970000.0,,,,,8321618000.0,,,0
YKBNK,2024/6,2024-07-31 08:04:08,0.0950586451951018,0.00799044567349395,,0.0,,,-0.2783117811888812,17404573000.0,,2178172997000.0,2178172997000.0,183093005000.0,,,,,12541658000.0,,,0
YKBNK,2024/9,2024-10-31 08:04:10,0.117326011920511,0.009612036977176922,,0.0,,,-0.5399507176307667,22405414000.0,,2330974595000.0,2330974595000.0,190967149000.0,,,,,13261188000.0,,,0
YKBNK,2024/12,2025-01-31 08:04:11,0.15049903412816312,0.012188942323435242,,0.0,,,-0.5733374557388395,29016823000.0,,2380585799000.0,2380585799000.0,192804048000.0,,,,,17962230000.0,,,0
YKBNK,2025/3,2025-04-28 08:04:09,0.055516263783844,0.004488656846901682,,0.0,,,0.10835489572396827,11418148000.0,,2543778326000.0,2543778326000.0,205672126000.0,,,,,10028486000.0,,,0
YKBNK,2025/6,2025-07-31 08:02:13,0.1026107495682225,0.008106031213125585,,0.0,,,0.3070136222244579,22748014000.0,,2806307230000.0,2806307230000.0,221692309000.0,,,,,18503065000.0,,,0
YKBNK,2025/9,2025-10-31 08:01:13,0.15670340417729475,0.012434319226688096,,0.0,,,0.6875326204639647,37809867000.0,,3040766954000.0,3040766954000.0,241282997000.0,,,,,32170703000.0,,,0
