symbol,period,announcement_date,roe,roa,net_margin,debt_to_equity,current_ratio,revenue_growth_yoy,profit_growth_yoy,net_profit,net_sales,total_assets,total_liabilities,total_equity,current_liabilities,current_assets,long_term_liabilities,revenue,operating_profit,ebitda,gross_profit,total_debt
AKBNK,2022/3,2022-04-27 18:10:31,0.08875359780739107,0.01019815221545896,,0.0,,,2.969232415986615,8046809000.0,,789045783000.0,789045783000.0,90664595000.0,,,,,9734874000.0,,,0
AKBNK,2022/6,2022-07-27 18:10:13,0.2059484274595593,0.0229425171088618,,0.0,,,4.120041644019142,21156862000.0,,922168300000.0,922168300000.0,102728932000.0,,,,,26706795000.0,,,0
AKBNK,2022/9,2022-10-26 18:11:09,0.3028829874901715,0.038090738176608,,0.0,,,4.205611440129631,38223316000.0,,1003480579000.0,1003480579000.0,126198293000.0,,,,,48403696000.0,,,0
AKBNK,2022/12,2023-01-31 18:16:09,0.3907820919968924,0.055826674267394856,,0.0,,,3.9500692236820534,60024084000.0,,1075186455000.0,1075186455000.0,153599884000.0,,,,,76186667000.0,,,0
AKBNK,2023/3,2023-04-26 18:17:05,0.06967352192163181,0.00903778235492881,,0.0,,,0.3311239275096501,10711300000.0,,1185169058000.0,1185169058000.0,153735590000.0,,,,,11321282000.0,,,0
AKBNK,2023/6,2023-07-26 18:15:25,0.18292885251260343,0.021618213635331344,,0.0,,,0.4658589728476747,31012976000.0,,1434576257000.0,1434576257000.0,169535727000.0,,,,,34555103000.0,,,0
AKBNK,2023/9,2023-10-26 18:15:10,0.27081042306454406,0.031904407622808856,,0.0,,,0.34631095324121014,51460469000.0,,1612957984000.0,1612957984000.0,190023960000.0,,,,,62341994000.0,,,0
AKBNK,2023/12,2024-02-01 18:15:52,0.31477452397679045,0.03715621484261375,,0.0,,,0.10753776767338924,66478940000.0,,1789174174000.0,1789174174000.0,211195427000.0,,,,,77146484000.0,,,0
AKBNK,2024/3,2024-04-30 18:15:20,0.06186878547281122,0.006727694610928166,,0.0,,,0.23087701772894045,13184293000.0,,1959704440000.0,1959704440000.0,213100886000.0,,,,,13816733000.0,,,0
AKBNK,2024/6,2024-07-29 18:15:07,0.10904054587875653,0.011055852908033468,,0.0,,,-0.22264399907961108,24108123000.0,,2180575592000.0,2180575592000.0,221093198000.0,,,,,23228216000.0,,,0
AKBNK,2024/9,2024-10-24 18:15:59,0.14349147549271432,0.014547531171800432,,0.0,,,-0.3560367667850054,33138650000.0,,2277956968000.0,2277956968000.0,230945078000.0,,,,,31339621000.0,,,0
AKBNK,2024/12,2025-01-30 18:15:07,0.17626978054074124,0.01684136045126096,,0.0,,,-0.362714417528318,42366070000.0,,2515596654000.0,2515596654000.0,240347891000.0,,,,,40251338000.0,,,0
AKBNK,2025/3,2025-04-25 18:15:10,0.056507307809675,0.005071479489235062,,0.0,,,0.04116913967248756,13727079000.0,,2706720796000.0,2706720796000.0,242925730000.0,,,,,15026515000.0,,,0
AKBNK,2025/6,2025-07-29 18:15:09,0.09598993542289559,0.008817890397225324,,0.0,,,0.030850887893677993,24851880000.0,,2818347573000.0,2818347573000.0,258900893000.0,,,,,24140549000.0,,,0
AKBNK,2025/9,2025-10-23 18:15:09,0.14030695831833268,0.012848745583342838,,0.0,,,0.17433775968544282,38915968000.0,,3028775669000.0,3028775669000.0,277363065000.0,,,,,38639761000.0,,,0
