symbol,period,announcement_date,roe,roa,net_margin,debt_to_equity,current_ratio,revenue_growth_yoy,profit_growth_yoy,net_profit,net_sales,total_assets,total_liabilities,total_equity,current_liabilities,current_assets,long_term_liabilities,revenue,operating_profit,ebitda,gross_profit,total_debt
HALKB,2022/9,2022-11-11 18:15:20,0.1185367847361752,0.007289246582140747,,0.0,,,40.38990062377407,8904706000.0,,1221622276000.0,1221622276000.0,75121879000.0,,,,,12386131000.0,,,0
HALKB,2022/12,2023-02-17 18:15:40,0.16839809209032025,0.010959225987143821,,0.0,,,9.124922316941573,15265639000.0,,1392948646000.0,1392948646000.0,90652090000.0,,,,,20655997000.0,,,0
HALKB,2023/3,2023-05-10 18:27:21,0.03548333062494012,0.0026303634861208278,,0.0,,,1.1013617773072668,4255722000.0,,1617921638000.0,1617921638000.0,119935810000.0,,,,,4685054000.0,,,0
HALKB,2023/6,2023-08-10 18:15:17,0.042435079245944425,0.0025411224943533263,,0.0,,,0.0770055968222866,4954537000.0,,1949743474000.0,1949743474000.0,116755691000.0,,,,,7146018000.0,,,0
HALKB,2023/9,2023-11-09 18:16:22,0.06555980669188964,0.0036622364249480253,,0.0,,,-0.09596083239581407,8050203000.0,,2198165838000.0,2198165838000.0,122791744000.0,,,,,8222020000.0,,,0
HALKB,2023/12,2024-02-14 18:25:58,0.0787499299390319,0.004606215736306275,,0.0,,,-0.3375996248830462,10111965000.0,,2195286886000.0,2195286886000.0,128406019000.0,,,,,6652737000.0,,,0
HALKB,2024/3,2024-05-10 18:17:20,0.03619656649928454,0.0019949326310470454,,0.0,,,0.13200979763245813,4817519000.0,,2414878039000.0,2414878039000.0,133093259000.0,,,,,-6341274000.0,,,0
HALKB,2024/6,2024-08-12 18:19:11,0.060682250096738645,0.003162600591226066,,0.0,,,0.6666895413234375,8257675000.0,,2611039479000.0,2611039479000.0,136080567000.0,,,,,-2062881000.0,,,0
HALKB,2024/9,2024-11-13 18:18:01,0.10913819051021982,0.0052357590308903315,,0.0,,,0.8703042643769355,15056329000.0,,2875672641000.0,2875672641000.0,137956557000.0,,,,,1849120000.0,,,0
HALKB,2024/12,2025-02-25 18:57:47,0.09901002968068463,0.005021342455539977,,0.0,,,0.49381974720046995,15105453000.0,,3008249912000.0,3008249912000.0,152564877000.0,,,,,8510404000.0,,,0
HALKB,2025/3,2025-05-09 18:22:21,0.044569389164011305,0.0021964877798564403,,0.0,,,0.46360668219471474,7050953000.0,,3210103450000.0,3210103450000.0,158201697000.0,,,,,5190532000.0,,,0
HALKB,2025/6,2025-08-08 18:38:02,0.07148834172903078,0.003296450090407045,,0.0,,,0.4570917358699634,12032190000.0,,3650044645000.0,3650044645000.0,168309821000.0,,,,,9478540000.0,,,0
HALKB,2025/9,2025-11-07 18:59:29,0.1020662032771464,0.0050146198087613735,,0.0,,,0.341872710140699,20203677000.0,,4028954890000.0,4028954890000.0,197946787000.0,,,,,13173379000.0,,,0
